stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2200YEA12060,,"Westfield Lane",,53.754319,-0.218627,,,,,,
3290YYB01543,,"Askham Bryan College",,53.922635467,-1.156563239,,,,,,
3290YYA01604,,"Askham Bryan College",,53.922117231,-1.155720954,,,,,,
3290YYA00151,,"Blossom Street",,53.954521746,-1.09316533,,,,,,
3290YYA00150,,"Blossom Street",,53.954829029,-1.092198589,,,,,,
3290YYA00050,,"Cross Keys",,53.940518522,-1.106387446,,,,,,
3200YNE04374,,"Flawith Alne Road",,54.082373897,-1.264120222,,,,,,
3200YNE04375,,"Flawith Alne Road",,54.082544459,-1.264086634,,,,,,
3200YNA96759,,Helperby,,54.123328807,-1.32995354,,,,,,
3200YNB01113,,Helperby,,54.123425623,-1.330296094,,,,,,
3200YNA97082,,"Hunters Lodge Farm",,54.041462135,-1.274585572,,,,,,
3200YNA91183,,"Linton Half Moon St",,54.040467103,-1.250093917,,,,,,
3200YNA91182,,"Linton Half Moon St",,54.04054808,-1.250107731,,,,,,
3200YNA91186,,"Linton Meadows",,54.039412015,-1.24093562,,,,,,
3200YNA91187,,"Linton Meadows",,54.039331423,-1.240982898,,,,,,
3200YNA91188,,"Linton Woods",,54.038693241,-1.235298898,,,,,,
3200YNA91189,,"Linton Woods",,54.038576606,-1.235331577,,,,,,
3200YNA97091,,"Moor Lane \ Newton Sidings",,54.040519252,-1.189188449,,,,,,
3290YYA00222,,"Mount Vale",,53.949901133,-1.099040553,,,,,,
3290YYA00223,,"Mount Vale",,53.949729245,-1.098891883,,,,,,
3290YYA00052,,"Nelson's Lane",,53.942921866,-1.104446964,,,,,,
3290YYA01646,,"Nelson's Lane",,53.944188879,-1.103201,,,,,,
3200YNA97084,,"Newton Park",,54.033880311,-1.21543373,,,,,,
3200YNA97090,,"Newton Sidings / Moor Lane",,54.040105036,-1.189086867,,,,,,
3200YNA91191,,"Newton Village Hall",,54.033650048,-1.218582801,,,,,,
3200YNA91190,,"Newton Village Hall",,54.034039257,-1.218934152,,,,,,
3290YYA00045,,"Old Moor Lane",,53.9338758,-1.112378283,,,,,,
3290YYA00819,,"Old Moor Lane",,53.934212791,-1.111761864,,,,,,
3200YNA97083,,"opp Hunters Lodge",,54.041561082,-1.27459912,,,,,,
3200YNA97085,,"opp Newton Park",,54.033718454,-1.21644263,,,,,,
3290YYA00054,,"Pulleyn Drive",,53.945824445,-1.101962282,,,,,,
3290YYA00053,,"Pulleyn Drive",,53.945808407,-1.102221638,,,,,,
3200YNA91184,,"RAF Linton",,54.040173438,-1.244815679,,,,,,
3200YNA91185,,"RAF Linton",,54.040093419,-1.244954561,,,,,,
3290YYA00137,,"Rail Station",,53.957792876,-1.091905614,,,,,,
3290YYA00140,,"Rail Station",,53.957849098,-1.092209201,,,,,,
3200YNA91036,,Raskelf,,54.133147725,-1.248467406,,,,,,
3200YNB01112,,Raskelf,,54.133137401,-1.24825333,,,,,,
3290YYA00048,,"Slingsby Grove",,53.938385309,-1.108398111,,,,,,
3290YYA00047,,"Slingsby Grove",,53.938017647,-1.10851258,,,,,,
3290YYA00049,,"St Edward's Church",,53.939936089,-1.106628397,,,,,,
3290YYA00831,,"St Leonard's Hospice",,53.932292355,-1.113386664,,,,,,
3200YNA91180,,"The Aldwark Arms",,54.065942994,-1.289331876,,,,,,
3200YNA91181,,"The Aldwark Arms",,54.066882339,-1.289444195,,,,,,
3290YYA00046,,"The Horseshoe",,53.935713087,-1.110450496,,,,,,
3290YYA00820,,"The Horseshoe",,53.935840478,-1.11066104,,,,,,
3290YYA01069,,"The Marriott Hotel",,53.941329392,-1.105440826,,,,,,
3290YYA00220,,"The Mount",,53.952627462,-1.095842675,,,,,,
3290YYA00221,,"The Mount",,53.951672999,-1.096808081,,,,,,
3200YNB01115,,"The Oak Tree",,54.125269711,-1.329876334,,,,,,
3200YNB01114,,"The Oak Tree",,54.125215194,-1.329770103,,,,,,
3200YNA04968,,Tholthorpe,,54.095978954,-1.27707545,,,,,,
3200YNA91202,,"Tholthorpe Green",,54.095951259,-1.276953605,,,,,,
3290YYA01067,,"York College",,53.930782703,-1.114652324,,,,,,
3290YYA00833,,"York College",,53.929779112,-1.115069542,,,,,,
3200YNF10382,,"Barton Hill",,54.072572431,-0.916508845,,,,,,
3200YNF10330,,"Barton Hill",,54.072258705,-0.916444115,,,,,,
3200YNF10381,,"Barton Moor, Jinnah Restaurant, adj",,54.05587507,-0.935752179,,,,,,
3200YNE04393,,Bulmer,,54.099364547,-0.934672496,,,,,,
3200YNE04392,,Bulmer,,54.0993362,-0.934181264,,,,,,
3200YNA96937,,"Castle Howard",,54.120336056,-0.911518535,,,,,,
3200YNE04378,,Claxton,,54.032557035,-0.941523481,,,,,,
3200YNE04379,,Claxton,,54.032582918,-0.94140068,,,,,,
3200YNF10378,,"Claxton Lane End, opp",,54.031132917,-0.959751478,,,,,,
3200YNF10379,,"Claxton, Flaxton Lane End, adj",,54.039527619,-0.95234115,,,,,,
3200YNA96930,,"Claxton, Foxhill Park, adj",,54.038788683,-0.943900049,,,,,,
3200YNA96929,,"Claxton, Foxhill Park, opp",,54.038707942,-0.943917365,,,,,,
3200YNE04437,,"Coneysthorpe, War Memorial, adj",,54.132072529,-0.911318063,,,,,,
3290YYA00849,,"Elm Park Way",,53.973842637,-1.055377425,,,,,,
3290YYA00863,,"Elm Park Way",,53.973799142,-1.055561364,,,,,,
3200YNF10385,,"Firby, Crambeck, NE-bound",,54.095214654,-0.880172188,,,,,,
3200YNF10324,,"Firby, Crambeck, SW-bound",,54.095590654,-0.879045808,,,,,,
3200YNE04381,,Flaxton,,54.053080067,-0.963579033,,,,,,
3200YNA96932,,"Flaxton, Thompsons Arms, adj",,54.062058702,-0.972965837,,,,,,
3200YNA96931,,"Flaxton, Thompsons Arms, opp",,54.062095559,-0.973071879,,,,,,
3200YNE04382,,"Goose Track Lane",,54.078475906,-1.013324906,,,,,,
3200YNF10334,,"Harton Lane End",,54.044918516,-0.942874138,,,,,,
3200YNF10380,,"Harton Lane End, NE-bound",,54.045072486,-0.943007684,,,,,,
3290YYA01616,,"Hazelbush, FERA, o/s",,54.02010707,-0.972442486,,,,,,
3290YYA01615,,"Hazelbush, FERA, opp",,54.020507143,-0.971928934,,,,,,
3290YYA01644,,"Hazelbush, The Four Alls, o/s",,54.016933958,-0.980853791,,,,,,
3290YYA01645,,"Hazelbush, The Four Alls, opp",,54.017160484,-0.980008834,,,,,,
3290YYA00452,,"Heworth Golf Course, adj",,53.969399231,-1.062993498,,,,,,
3290YYA00451,,"Heworth Golf Course, opp",,53.969505405,-1.062777691,,,,,,
3290YYA01005,,"Heworth Inn Ph, opp",,53.966911117,-1.066662057,,,,,,
3290YYA00190,,"Heworth Inn, o/s",,53.966723939,-1.066864405,,,,,,
3290YYA00191,,"Heworth, Eboracum Way",,53.965473337,-1.071343345,,,,,,
3290YYA00463,,"Heworth, Hempland Lane, adj",,53.970901419,-1.053965146,,,,,,
3290YYA01004,,"Heworth, Hempland Lane, opp",,53.970991764,-1.054024081,,,,,,
3290YYA00464,,"Heworth, Herberts Way",,53.970268765,-1.056952239,,,,,,
3290YYA00468,,"Heworth, Laburnum Garth, adj",,53.9759312,-1.056946378,,,,,,
3290YYA00467,,"Heworth, Laburnum Garth, opp",,53.975609839,-1.057228077,,,,,,
3290YYA00465,,"Heworth, Lime Avenue, opp",,53.970136095,-1.05837301,,,,,,
3290YYA00189,,"Heworth, Monk Bridge",,53.965331392,-1.072748868,,,,,,
3290YYA01579,,"Heworth, Monk Stray, adj",,53.972403048,-1.062072363,,,,,,
3290YYA00450,,"Heworth, Monk Stray, opp",,53.97199181,-1.062356017,,,,,,
3290YYA00466,,"Heworth, Seymour Grove",,53.968057035,-1.062612006,,,,,,
3290YYA00850,,"Heworth, Straylands Grove, o/s 5",,53.973916655,-1.057937128,,,,,,
3290YYA00862,,"Heworth, Straylands Grove, o/s 6",,53.973834582,-1.057786516,,,,,,
3290YYA01003,,"Heworth, Woodlands Grove",,53.971295744,-1.053819009,,,,,,
3290YYA00848,,"Heworth, Woodlands Grove, adj 7",,53.971278611,-1.053926114,,,,,,
3200YNE04397,,"High Hutton",,54.105304056,-0.846420199,,,,,,
3200YNE04396,,"High Hutton",,54.105243501,-0.846666596,,,,,,
3200YNF10386,,"High Hutton, Huttons Ambo Lane End, NE-bound",,54.108900641,-0.85409079,,,,,,
3200YNF10322,,"High Hutton, Huttons Ambo Lane End, SW-bound",,54.108011821,-0.855140111,,,,,,
3290YYA00998,,"Hopgrove, Toby Carvery",,53.987907921,-1.030412933,,,,,,
3290YYA00918,,"Hopgrove, Toby Carvery",,53.988927937,-1.028726797,,,,,,
3290YYA00470,,"Huntington, Malton Road Garage",,53.977981892,-1.052554459,,,,,,
3200YNF10332,,"Jinnah Restaurant",,54.055712376,-0.935649402,,,,,,
3200YNE04383,,Lilling,,54.078465416,-1.013141739,,,,,,
3200YNE04398,,"Low Hutton",,54.099907897,-0.836736662,,,,,,
3200YNE04401,,"Low Hutton",,54.099900832,-0.836935666,,,,,,
3200YNF10001,,"Malton Bus Station",,54.132418915,-0.796937038,,,,,,
3200YNF10314,,"Malton, Railway Street, N-bound",,54.134400693,-0.797062826,,,,,,
3200YNF10388,,"Malton, Rockingham Close, NE-bound",,54.132080123,-0.80683324,,,,,,
3200YNF10318,,"Malton, Rockingham Close, SW-bound",,54.131953719,-0.806775653,,,,,,
3200YNF10389,,"Malton, The Mount, adj",,54.134011507,-0.80220142,,,,,,
3200YNF10316,,"Malton, The Mount, opp",,54.133766457,-0.802866618,,,,,,
3200YNF10066,,"Malton, Wells Lane, S-bound",,54.134176876,-0.796908449,,,,,,
3200YNF10387,,"Malton, York Road Ind Estate, E-bound",,54.127453131,-0.818871896,,,,,,
3200YNF10320,,"Malton, York Road Ind Estate, W-bound",,54.127596276,-0.817888431,,,,,,
3290YYA03588,,"Monks Cross Drive, o/s Aviva",,53.989099847,-1.043440846,,,,,,
3290YYA00477,,"Monks Cross Shopping Park",,53.987321507,-1.043603599,,,,,,
3290YYA00983,,"Monks Cross, ASDA",,53.986772932,-1.04582756,,,,,,
3290YYA00852,,"Monks Cross, Sainsbury's, adj",,53.98701319,-1.04778946,,,,,,
3290YYA03667,,"Monks Cross, Vangarde",,53.982003227,-1.048467923,,,,,,
3200YNE04376,,"Sand Hutton",,54.018129227,-0.939264544,,,,,,
3200YNE04377,,"Sand Hutton, School",,54.017909554,-0.939834845,,,,,,
3200YNA96928,,"Sand Hutton, Stamford Bridge Road, adj",,54.020126503,-0.935413163,,,,,,
3200YNA96927,,"Sand Hutton, Stamford Bridge Road, opp",,54.020036102,-0.935354417,,,,,,
3200YNE04387,,"Sheriff Hutton, Church End",,54.089164272,-1.001543791,,,,,,
3200YNE04384,,"Sheriff Hutton, Main Street",,54.089185391,-1.006267461,,,,,,
3200YNE04385,,"Sheriff Hutton, Main Street, W-bound",,54.089059837,-1.006301037,,,,,,
3200YNA96934,,"Sheriff Hutton, Village Hall, adj",,54.08765347,-1.009055903,,,,,,
3200YNA96933,,"Sheriff Hutton, Village Hall, opp",,54.087672323,-1.00916247,,,,,,
3200YNE04395,,"Welburn, Crown and Cushion",,54.103057676,-0.899277092,,,,,,
3200YNE04394,,"Welburn, Crown and Cushion",,54.102951105,-0.899417558,,,,,,
3200YNA96565,,"Welburn, Holmes Crescent, SE-bound",,54.095453046,-0.882612342,,,,,,
3200YNA97035,,"York Lane",,54.052589383,-0.964003674,,,,,,
3290YYA00856,,"York, Foss Bank",,53.96279737,-1.073993987,,,,,,
3290YYA00101,,"York, Low Ousegate, TF",,53.957483015,-1.08305776,,,,,,
3290YYA00097,,"York, Micklegate, CJ",,53.9573167,-1.086002766,,,,,,
3290YYA00113,,"York, Peasholme Green, adj Quilt Museum",,53.960552661,-1.075461172,,,,,,
3290YYA00114,,"York, Peasholme Green, opp Church",,53.960630374,-1.075047934,,,,,,
3290YYA00922,,"York, Rougier Street, CB",,53.958623966,-1.087711616,,,,,,
3290YYA00094,,"York, Rougier Street, CG",,53.958558283,-1.087347274,,,,,,
3290YYA00109,,"York, Stonebow",,53.959127832,-1.078357972,,,,,,
3290YYA00111,,"York, Stonebow",,53.95899093,-1.078086656,,,,,,
3290YYA00214,,"York, Trinity Methodist Church",,53.964204946,-1.075868136,,,,,,
3290YYA00010,,"Acomb, Cranbrook Avenue, opp",,53.965372,-1.123721,,,,,,
3290YYA00005,,"Acomb, Low Poppleton Lane, adj",,53.969306,-1.132023,,,,,,
3290YYA00011,,"Acomb, Ouse Acres, opp",,53.964615,-1.122182,,,,,,
3290YYA00009,,"Acomb, Plantation Drive, adj",,53.966443,-1.12632,,,,,,
3290YYA00008,,"Acomb, Plantation Drive, opp",,53.966445,-1.126656,,,,,,
3290YYA00007,,"Acomb, Wheatlands Grove, adj",,53.96807,-1.130128,,,,,,
3290YYA00006,,"Acomb, Wheatlands Grove, opp",,53.968032,-1.129809,,,,,,
3200YNA01361,,"Aldborough, Hill Top, NE-bound",,54.089296,-1.382681,,,,,,
3200YNA01362,,"Aldborough, Hill View, SW-bound",,54.088865,-1.382718,,,,,,
3200YNA01359,,"Aldborough, The Square",,54.090917,-1.381571,,,,,,
3200YNA01360,,"Aldborough, The Square, Adj",,54.090681,-1.38107,,,,,,
3290YYA00877,,"Beckfield Lane, Low Poppleton Lane",,53.969154,-1.132087,,,,,,
3200YNA97152,,"Boroughbridge High School",,54.088985,-1.395925,,,,,,
3200YNA01332,,"Boroughbridge, Anchor Inn, adj",,54.098956,-1.398288,,,,,,
3200YNA01333,,"Boroughbridge, Anchor Inn, opp",,54.099027,-1.39818,,,,,,
3200YNA01334,,"Boroughbridge, Crown Hotel, adj",,54.095949,-1.395487,,,,,,
3200YNA01335,,"Boroughbridge, Crown Hotel, opp",,54.095825,-1.39581,,,,,,
3200YNA01336,,"Boroughbridge, St James Square",,54.094297,-1.395603,,,,,,
3200YNA01358,,"Boroughbridge, St James Square",,54.094354,-1.394746,,,,,,
3200YNA01348,,"Bridge Hewick, Racecourse, adj",,54.12783,-1.499783,,,,,,
3200YNA01349,,"Bridge Hewick, Racecourse, opp",,54.127937,-1.499705,,,,,,
3200YNA01310,,"Bridge Hewick, Ray Lane, adj",,54.130625,-1.484936,,,,,,
3200YNA01311,,"Bridge Hewick, Ray Lane, opp",,54.130679,-1.48495,,,,,,
3200YNA01308,,"Copt Hewick, Luncarr Lane",,54.135836,-1.484489,,,,,,
3200YNA01309,,"Copt Hewick, Luncarr Lane",,54.135829,-1.484795,,,,,,
3200YNA01318,,"Dishforth Airfield",,54.131785,-1.405036,,,,,,
3200YNA01316,,"Dishforth Airfield, Balk Top, adj",,54.129739,-1.403948,,,,,,
3200YNA01317,,"Dishforth Airfield, Balk Top, opp",,54.129443,-1.404044,,,,,,
3200YNA01321,,"Dishforth Airfield, Main Gates, adj",,54.13749,-1.408306,,,,,,
3200YNA01319,,"Dishforth Airfield, Sycamore Drive, opp",,54.131759,-1.405174,,,,,,
3200YNA01374,,"Great Ouseburn",,54.050126,-1.315888,,,,,,
3200YNA01376,,"Great Ouseburn, Boat Lane, adj",,54.045574,-1.308907,,,,,,
3200YNA01377,,"Great Ouseburn, Boat Lane, E-bound",,54.045609,-1.308754,,,,,,
3200YNA01370,,"Great Ouseburn, Branton Court, adj",,54.052952,-1.322929,,,,,,
3200YNA01369,,"Great Ouseburn, Branton Court, opp",,54.053103,-1.322728,,,,,,
3200YNA01375,,"Great Ouseburn, Churchfield Lane",,54.050146,-1.316331,,,,,,
3200YNA01372,,"Great Ouseburn, Green Hill, NW-bound",,54.05203,-1.320378,,,,,,
3200YNA01373,,"Great Ouseburn, Green Hill, SE-bound",,54.051944,-1.319539,,,,,,
3200YNA01387,,"Green Hammerton",,54.00481,-1.300489,,,,,,
3200YNA96604,,"Green Hammerton, Rosedale Cottage, NW-bound",,54.006652,-1.303479,,,,,,
3200YNA96603,,"Green Hammerton, Rosedale Cottage, SE-bound",,54.006758,-1.303111,,,,,,
3200YNA01389,,"Green Hammerton, Springbank Surgery, NW-bound",,54.00372,-1.298417,,,,,,
3200YNA01388,,"Green Hammerton, Springbank Surgery, SE-bound",,54.003408,-1.297415,,,,,,
3200YNA01386,,"Green Hammerton, The Bay Horse",,54.004708,-1.299926,,,,,,
3290YYA01090,,"Hessay A59, adj New Road",,53.980612,-1.199126,,,,,,
3290YYA00670,,"Hessay A59, opp New Road",,53.980796,-1.198512,,,,,,
3290YYA01092,,"Hessay Chapel",,53.973139,-1.208112,,,,,,
3290YYA01091,,"Hessay Chapel",,53.973346,-1.208047,,,,,,
3290YYA00878,,"Hessay, Main Street, o/s Blackthorn House",,53.973689,-1.20429,,,,,,
3290YYA00879,,"Hessay, Main Street, o/s Doon Court House",,53.973473,-1.204157,,,,,,
3290YYA00192,,"Holgate Hill, adj Holgate Bridge Gardens",,53.953762,-1.100954,,,,,,
3290YYA00195,,"Holgate Hill, opp Hollybank House",,53.954102,-1.101861,,,,,,
3290YYA00019,,"Holgate Park, o/s",,53.957173,-1.108729,,,,,,
3290YYA00018,,"Holgate Park, opp",,53.95762,-1.109588,,,,,,
3290YYA00021,,"Holgate, Fox Inn, adj",,53.955058,-1.105955,,,,,,
3290YYA00020,,"Holgate, Fox Inn, opp",,53.954857,-1.105471,,,,,,
3290YYA00017,,"Holgate, Grantham Drive, adj",,53.959171,-1.111491,,,,,,
3290YYA00016,,"Holgate, Grantham Drive, opp",,53.959541,-1.111681,,,,,,
3290YYA00012,,"Holgate, Malvern Avenue",,53.964046,-1.119389,,,,,,
3290YYA00013,,"Holgate, Malvern Avenue",,53.963625,-1.118286,,,,,,
3290YYA00014,,"Holgate, Seldon Road, adj",,53.961948,-1.115151,,,,,,
3290YYA00015,,"Holgate, Seldon Road, opp",,53.961841,-1.115244,,,,,,
3200YNA01324,,"Kirby Hill Blue Bell",,54.109746,-1.406498,,,,,,
3200YNA01325,,"Kirby Hill, Blue Bell",,54.109827,-1.406497,,,,,,
3200YNA01327,,"Kirby Hill, Church Banks, N-bound",,54.10681,-1.405408,,,,,,
3200YNA01326,,"Kirby Hill, Church Banks, S-bound",,54.1068,-1.405194,,,,,,
3200YNA01323,,"Kirby Hill, Church Close, E-bound",,54.111231,-1.403326,,,,,,
3200YNA01322,,"Kirby Hill, Church Close, W-bound",,54.111458,-1.402099,,,,,,
3200YNA01328,,"Kirby Hill, East View, opp",,54.104933,-1.403722,,,,,,
3200YNA01390,,"Kirk Hammerton, Station Road",,53.999254,-1.281864,,,,,,
3200YNA01391,,"Kirk Hammerton, Station Road",,53.99946,-1.281677,,,,,,
3200YNA01338,,"Langthorpe Corner, E-bound",,54.100194,-1.401481,,,,,,
3200YNA01331,,"Langthorpe Corner, NW-bound",,54.100145,-1.400778,,,,,,
3200YNA01330,,"Langthorpe Corner, SE-bound",,54.100208,-1.40064,,,,,,
3200YNA01337,,"Langthorpe Corner, W-bound",,54.100033,-1.401667,,,,,,
3200YNA01329,,"Langthorpe, East View, adj",,54.104519,-1.403743,,,,,,
3200YNA01339,,"Langthorpe, Fox And Hounds, E-bound",,54.099555,-1.406751,,,,,,
3200YNA01340,,"Langthorpe, Fox And Hounds, W-bound",,54.099449,-1.407073,,,,,,
3200YNA01378,,"Little Ouseburn",,54.040731,-1.313966,,,,,,
3200YNE04448,,"Little Ouseburn, Lane End, NW-bound",,54.038238,-1.326024,,,,,,
3200YNE04449,,"Little Ouseburn, Lane End, SW-bound",,54.038246,-1.325886,,,,,,
3200YNA01380,,"Little Ouseburn, Village Green, NE-bound",,54.039506,-1.322888,,,,,,
3200YNA01381,,"Little Ouseburn, Village Green, SW-bound",,54.039389,-1.322951,,,,,,
3200YNA01379,,"Little Ouseburn, Village Hall",,54.040812,-1.313964,,,,,,
3200YNA01364,,"Marton, Stockfield Lane",,54.063942,-1.363881,,,,,,
3200YNA01363,,"Marton, Stockfield Lane",,54.063763,-1.363915,,,,,,
3200YNA01365,,"Marton, Village Hall",,54.060163,-1.362931,,,,,,
3200YNA01366,,"Marton, Village Hall",,54.060065,-1.363207,,,,,,
3200YNA01312,,"Marton-le-Moor, Chapel Lane",,54.128601,-1.434309,,,,,,
3200YNA01313,,"Marton-le-Moor, Chapel Lane",,54.128162,-1.434759,,,,,,
3200YNA01315,,"Marton-le-Moor, Moor Lane Junction, NE-bound",,54.12445,-1.419432,,,,,,
3200YNA01314,,"Marton-le-Moor, Moor Lane Junction, NW-bound",,54.124112,-1.418366,,,,,,
3200YND57580,,"Minskip, Ashbourne Road, N-bound",,54.084464,-1.395868,,,,,,
3200YNA01394,,"Moor Monkton Crossroads, NW-bound",,53.986846,-1.220525,,,,,,
3200YNA01395,,"Moor Monkton Crossroads, SE-bound",,53.986787,-1.219718,,,,,,
3290YYA00004,,"Nether Poppleton, Wheatlands, opp",,53.972023,-1.139787,,,,,,
3200YNE04444,,"Ripon School",,54.137989,-1.538798,,,,,,
3200YNA01355,,"Ripon, Bowling Club, E-bound",,54.133013,-1.518881,,,,,,
3200YNA01354,,"Ripon, Bowling Club, W-bound",,54.132914,-1.518959,,,,,,
3200YND12800,,"Ripon, Bus Station",,54.136881,-1.522005,,,,,,
3200YND56350,,"Ripon, Bus Station",,54.136871,-1.521745,,,,,,
3200YNA01353,,"Ripon, Firs Avenue, NW-bound",,54.131312,-1.513958,,,,,,
3200YNA01352,,"Ripon, Firs Avenue, SE-bound",,54.131257,-1.513683,,,,,,
3200YNA01351,,"Ripon, Skelldale Caravan Park, E-bound",,54.129506,-1.509495,,,,,,
3200YNA01350,,"Ripon, Skelldale Caravan Park, W-bound",,54.129425,-1.509649,,,,,,
3200YNA91065,,"Ripon, The White Horse, N-bound",,54.1392,-1.524381,,,,,,
3200YNA01298,,"Ripon, White Horse, S-bound",,54.139002,-1.524215,,,,,,
3200YNA90805,,"Sharow, Berrygate Lane",,54.142719,-1.498961,,,,,,
3200YNA90804,,"Sharow, Glebe Meadows",,54.142592,-1.498809,,,,,,
3200YNA01307,,"Sharow, Lister House, NW-bound",,54.142085,-1.493611,,,,,,
3200YNA01306,,"Sharow, Lister House, SE-bound",,54.142193,-1.493579,,,,,,
3200YNA01344,,"Skelton on Ure, Post Office",,54.110201,-1.449335,,,,,,
3200YNA01345,,"Skelton on Ure, Post Office",,54.110191,-1.449183,,,,,,
3200YNA01341,,"Skelton on Ure, Reading Room, N-bound",,54.108097,-1.449119,,,,,,
3200YNA01342,,"Skelton on Ure, Reading Room, S-bound",,54.10824,-1.448994,,,,,,
3200YNA01347,,"Skelton on Ure, Skelton Grange, N-bound",,54.111809,-1.449284,,,,,,
3200YNA01346,,"Skelton on Ure, Skelton Grange, S-bound",,54.111827,-1.449161,,,,,,
3200YNA01367,,"Upper Dunsforth, Keld Lane, E-bound",,54.054839,-1.327756,,,,,,
3200YNA01368,,"Upper Dunsforth, Keld Lane, opp",,54.054871,-1.328535,,,,,,
3290YYA01661,,"Upper Poppleton, Garden Centre, adj",,53.972713,-1.145872,,,,,,
3290YYA01662,,"Upper Poppleton, Garden Centre, opp",,53.972819,-1.145549,,,,,,
3290YYA01664,,"Upper Poppleton, Red Lion A59, adj",,53.9752,-1.163339,,,,,,
3290YYA01663,,"Upper Poppleton, Red Lion A59, opp",,53.975047,-1.163327,,,,,,
3290YYA00003,,"Upper Poppleton, Wheatlands, adj",,53.972136,-1.141859,,,,,,
3200YNA91061,,"Ure Bank, North Bridge, NE-bound",,54.143756,-1.515313,,,,,,
3200YNA01303,,"Ure Bank, North Bridge, NW-bound",,54.143771,-1.514532,,,,,,
3200YNA01302,,"Ure Bank, North Bridge, SE-bound",,54.14387,-1.514439,,,,,,
3200YNA91060,,"Ure Bank, North Bridge, SW-bound",,54.143729,-1.515191,,,,,,
3200YNA91062,,"Ure Bank, North Road, W-bound",,54.142458,-1.518634,,,,,,
3200YNA01301,,"Ure Bank, Station Hotel, E-bound",,54.142609,-1.518326,,,,,,
3200YNA91064,,"Ure Bank, The Clock Tower, NE-bound",,54.141671,-1.522026,,,,,,
3200YNA91063,,"Ure Bank, The Clock Tower, SW-bound",,54.14109,-1.52289,,,,,,
3200YNA01382,,"Whixley, Stone Gate",,54.01557,-1.324345,,,,,,
3200YNA01383,,"Whixley, Stone Gate",,54.015517,-1.324453,,,,,,
3200YNA01385,,"Whixley, Vine Farm Close, Opp",,54.013052,-1.320754,,,,,,
3200YNA01384,,"Whixley, Vine Farm Close, SE-bound",,54.013114,-1.320677,,,,,,
3200YNA01393,,"Wilstrop, Nun Monkten Lane End, W-bound",,53.998646,-1.273469,,,,,,
3200YNA01392,,"Wilstrop, Nun Monkton Lane End, SW-bound",,53.998729,-1.272338,,,,,,
3290YYA00152,,"York, Blossom Street, BB",,53.95468,-1.092705,,,,,,
3290YYA00149,,"York, Blossom Street, BC",,53.955106,-1.091934,,,,,,
3290YYA00194,,"York, Cambridge Street, adj",,53.953845,-1.097523,,,,,,
3290YYA00193,,"York, Cambridge Street, opp Mount Ephraim",,53.954031,-1.094852,,,,,,
3290YYA00168,,"York, Clifford Street, TG",,53.956374,-1.081436,,,,,,
3290YYA00099,,"York, Micklegate, CK",,53.957306,-1.085805,,,,,,
3290YYA00103,,"York, Piccadilly",,53.957706,-1.079304,,,,,,
3290YYA00141,,"York, Rail Station",,53.958002,-1.092175,,,,,,
3290YYA00136,,"York, Rail Station",,53.957936,-1.091796,,,,,,
2200YEA00710,,"A614 Rawcliffe Road",,53.706774,-0.929173,,,,,,
2200YEZ01349,,Airmyn,,53.719695,-0.902855,,,,,,
2200YEA11671,,Airmyn,,53.719701,-0.902582,,,,,,
2200YEA11856,,"Airmyn A614",,53.706432,-0.917198,,,,,,
2200YEA12114,,"Airmyn Airmyn Road",,53.706901,-0.915368,,,,,,
2200YEA01584,,"Airmyn Ferry Lane",,53.722987,-0.893266,,,,,,
2200YEA12115,,"Airmyn Ferry Lane",,53.72313,-0.893202,,,,,,
2200YEA00712,,"Airmyn Grange A614",,53.705632,-0.938291,,,,,,
2200YEA00711,,"Airmyn Grange A614",,53.706892,-0.929306,,,,,,
2200YEA12112,,"Airmyn High Street",,53.716338,-0.905351,,,,,,
2200YEA12113,,"Airmyn High Street",,53.716349,-0.905594,,,,,,
2200YEA00095,,"Boothferry Road, Tesco",,53.705225,-0.876871,,,,,,
2200YEA00092,,"Goole Airmyn Road",,53.708765,-0.886261,,,,,,
2200YEA00091,,"Goole Airmyn Road",,53.708979,-0.886165,,,,,,
2200YEA11863,,"Goole Boothferry Rd",,53.706015,-0.879577,,,,,,
2200YEA00105,,"Goole College",,53.70719,-0.884197,,,,,,
2200YEA00106,,"Goole College",,53.707232,-0.883893,,,,,,
2200YEA00005,,"Goole Interchange",,53.704823,-0.873246,,,,,,
2200YEA00001,,"Goole North Street",,53.702766,-0.86965,,,,,,
2200YEA00719,,"Rawcliffe Bridge",,53.68288,-0.944072,,,,,,
2200YEA00204,,"Rawcliffe Bridge",,53.682784,-0.943438,,,,,,
2200YEA00718,,"Rawcliffe Bridge Lane",,53.687213,-0.958606,,,,,,
2200YEA00202,,"Rawcliffe Bridge Lane",,53.684687,-0.950295,,,,,,
2200YEA00203,,"Rawcliffe Bridge Lane",,53.684637,-0.949676,,,,,,
2200YEA00714,,"Rawcliffe Cuckoo Park",,53.70701,-0.9528,,,,,,
2200YEA00195,,"Rawcliffe Cuckoo Park",,53.706933,-0.952317,,,,,,
2200YEA00713,,"Rawcliffe Grange A614",,53.705494,-0.9419,,,,,,
2200YEA00190,,"Rawcliffe Green",,53.698824,-0.96353,,,,,,
2200YEA00189,,"Rawcliffe Green",,53.698724,-0.963336,,,,,,
